sim_index,mut_rate,sel_coeff,sampling_start,num_samples,num_muts,total_branch_length,sackin_index,norm_sackin,pi,seg_sites,tajimas_d,num_singletons,external_clock_rate,internal_clock_rate,external_muts,internal_muts,external_length,internal_length,exp_fit_var,obsv_fit_var
19,0.0001,0.0,35,200,4256,4524.4,1656,-0.21861985351449498,0.0027361728385104493,0.14215489566613163,-2.866960776409265,3274.0,1.1494129662624448,2.0343822231667166,3276,980,3425.499999999998,1098.8999999999999,0,0.0
20,0.0001,0.0,35,200,4312,4640.0,1419,-0.33044780926151474,0.002645993141200971,0.14376003210272872,-2.882983807990303,3343.0,1.0874103262019725,2.1740209882663355,3344,968,3631.800000000001,1008.2,0,0.0
21,0.0001,0.0,35,200,4466,5046.3,1254,-0.4083027151613386,0.002542615431356924,0.14934456928838952,-2.9093070384915247,3587.0,0.9569051592627429,2.19310163644357,3587,879,4058.2000000000007,988.1,0,0.0
22,0.0001,0.0,35,200,4662,5331.6,1418,-0.3309196571760591,0.0025818750655363836,0.15573167469234886,-2.917900799536144,3777.0,1.0191535851518225,1.7530082768635191,3782,880,4360.800000000002,970.8000000000002,0,0.0
23,0.0001,0.0,35,200,5440,5883.3,1226,-0.4215144567685814,0.002912258927059171,0.1818820224719101,-2.9290860106112944,4536.0,0.9790735611217363,2.426367962082997,4536,904,4999.700000000003,883.6000000000003,0,0.0
24,0.0001,0.0,35,200,4397,5167.4,1379,-0.3493217258432902,0.0025328975670218796,0.14697030497592295,-2.9052924182253737,3529.0,0.9345463200390615,1.8295047036021679,3530,867,4136.0,1031.3999999999999,0,0.0
25,0.0001,0.0,35,200,4136,5204.9,1311,-0.3814073840323085,0.0024291652887229076,0.13824237560192618,-2.898689400484623,3363.0,1.1045469864771944,2.4544205560808794,3365,771,4218.099999999999,986.8000000000002,0,0.0
26,0.0001,0.0,35,200,4627,5347.5,1375,-0.35120911750146777,0.002596514877759629,0.15459470304975922,-2.913766786450146,3754.0,0.949577944091231,2.21158458280183,3753,874,4347.800000000001,999.6999999999997,0,0.0
27,0.0001,0.0,35,200,3940,4403.0,1506,-0.289397040696153,0.0024559494906313453,0.1316880684858213,-2.8780666252966385,3161.0,0.948333265864756,2.0200978303477832,3163,777,3594.7,808.3000000000002,0,0.0
28,0.0001,0.0,35,200,4486,5068.0,1556,-0.2658046449689337,0.0025614798174930626,0.15001337613697163,-2.9083740681868666,3654.0,0.9563006567312975,1.7500711567031735,3654,832,4137.800000000001,930.1999999999998,0,0.0
29,0.0001,0.0,35,200,4441,5113.5,1580,-0.2544802950198684,0.0025879901110690347,0.14840823970037453,-2.9014444918802034,3625.0,0.9479678152733761,2.306452611502444,3627,814,4168.0999999999985,945.400000000001,0,0.0
30,0.0001,0.0,35,200,4147,4547.7,1606,-0.24221224924171433,0.0025461191054255,0.1384764579989299,-2.8832259993553824,3330.0,0.9914679158303908,2.5441957572269733,3329,818,3737.3999999999983,810.3,0,0.0
31,0.0001,0.0,35,200,3875,4526.4,1370,-0.35356835707418965,0.0023149808028908305,0.12951444622792938,-2.8927293891196344,3006.0,0.9346963372190579,1.59757704634599,3007,868,3467.6999999999994,1058.7,0,0.0
32,0.0001,0.0,35,200,4847,5678.8,1288,-0.39225988606682943,0.0028017831264402085,0.16191813804173355,-2.9042517094262297,4007.0,0.8924179652126037,1.8391404187936073,4012,835,4709.1,969.7000000000005,0,0.0
33,0.0001,0.0,35,200,3856,4375.5,1567,-0.2606143179089454,0.0025475155337952708,0.12891252006420545,-2.8568897438874514,3051.0,1.008880090708595,1.456842034320122,3052,804,3457.8999999999987,917.6,0,0.0
34,0.0001,0.0,35,200,4689,5675.3,1166,-0.44982533164124466,0.002590522502829855,0.15673488496522203,-2.9188864930166525,3874.0,0.9321594936745498,2.202994180435459,3876,813,4649.5999999999985,1025.7,0,0.0
35,0.0001,0.0,35,200,4581,5213.5,1422,-0.32903226551788156,0.0028212507830754417,0.15315676832530764,-2.8828876717780925,3662.0,0.9244634770754806,1.445875264910381,3663,918,4236.5,976.9999999999997,0,0.0
36,0.0001,0.0,35,200,3903,4588.1,1405,-0.33705368006513614,0.0023351928852394536,0.13051765650080258,-2.8924241811246905,3088.0,0.9610158994501381,2.8001311860235387,3088,815,3724.0000000000005,864.1,0,0.0
37,0.0001,0.0,35,200,5199,5887.3,1195,-0.43614174211945744,0.002810692709131634,0.17375601926163725,-2.9258505555441294,4307.0,1.2307401679061305,1.709808049723231,4310,889,4948.300000000002,939.0000000000005,0,0.0
38,0.0001,0.0,35,200,5173,5785.6,1233,-0.4182115213667707,0.002765153348336208,0.17298689138576778,-2.92947190861536,4359.0,0.9408472564019329,1.667480504513296,4359,814,4861.000000000001,924.6,0,0.0
39,0.0001,0.0,35,200,4897,5508.3,1313,-0.38046368820321974,0.002764692913470581,0.16365703584804708,-2.9120748184128433,3975.0,1.0006732143151462,1.6741118936551045,3977,920,4551.300000000001,957.0,0,0.0
40,0.0001,0.0,35,200,5227,5797.6,1162,-0.4517127232994222,0.003027202962377553,0.17475922953451042,-2.904104813724755,4304.0,0.9834906877304626,1.9819449061541836,4302,925,4872.800000000002,924.8000000000003,0,0.0
41,0.0001,0.0,35,200,4624,5563.3,1339,-0.3681956424250657,0.002669915589181918,0.15462814339218833,-2.904824166470454,3919.0,0.9272750320144367,2.556125591378797,3918,706,4655.099999999999,908.2000000000003,0,0.0
42,0.0001,0.0,35,200,4770,5396.1,1402,-0.3384692238087693,0.0029045693287196687,0.15947699304440877,-2.8869437255411894,3832.0,0.8887730254492427,2.163714967872659,3831,939,4464.6,931.5000000000006,0,0.0
43,0.0001,0.0,35,200,4161,4898.9,1347,-0.3644208591087106,0.0024257237901653826,0.13907838416265383,-2.901183667644884,3224.0,0.9926130601762744,1.8664165361063556,3225,936,3890.6999999999985,1008.2000000000005,0,0.0
44,0.0001,0.0,35,200,4664,5147.3,1294,-0.3894287985795631,0.002772358985941012,0.15586543606206527,-2.8949710799288373,3816.0,0.9903814724081179,2.252787917595968,3819,845,4319.9,827.4,0,0.0
45,0.0001,0.0,35,200,4340,5200.2,1128,-0.46775555239393135,0.0024631803345244356,0.1451310861423221,-2.9102271016933288,3562.0,0.9436768302849214,2.3489556505007907,3562,778,4248.200000000001,952.0,0,0.0
46,0.0001,0.0,35,200,3843,4501.0,1416,-0.33186335300514785,0.002177357829812454,0.12851123595505617,-2.9103813430278307,3114.0,0.9255765761345387,2.0626065286985655,3113,730,3623.199999999999,877.8000000000001,0,0.0
47,0.0001,0.0,35,200,3895,4511.6,1259,-0.40594347558861665,0.0022279082007146,0.1301832530765115,-2.9071860588840037,3036.0,0.946203709558528,1.9806870665885867,3037,858,3459.9,1051.6999999999998,0,0.0
48,0.0001,0.0,35,200,3959,4702.2,1275,-0.39839390895590643,0.0023752608010625576,0.13235687533440343,-2.8914446028925416,3235.0,0.9608838556049922,2.3403055671296995,3236,723,3798.399999999999,903.8000000000004,0,0.0
49,0.0001,0.0,35,200,5349,6058.7,1163,-0.4512408753848778,0.002816054926854817,0.1788055109684323,-2.9340283904121325,4535.0,0.9013087376537843,1.8181677321510146,4537,812,5134.3,924.4,0,0.0
50,0.0001,0.0,35,200,4749,5577.2,1175,-0.44557870041034514,0.0025634946401349077,0.1586409844836811,-2.9259259730689737,3938.0,1.1741143919160764,1.5062267835070218,3943,806,4581.100000000002,996.0999999999998,0,0.0
51,0.0001,0.0,35,200,4712,5098.7,1371,-0.3530965091596453,0.00284959945527542,0.1575374531835206,-2.8892768971578673,3812.0,1.0403993797008821,2.4451209112774195,3813,899,4215.3,883.4000000000009,0,0.0
52,0.0001,0.0,35,200,4666,5535.2,1128,-0.46775555239393135,0.0024846409683516946,0.1559657570893526,-2.930213750847435,3897.0,0.9131278493882311,1.5963611637852313,3899,767,4580.200000000003,954.9999999999998,0,0.0
53,0.0001,0.0,35,200,4474,5164.8,1312,-0.38093553611776415,0.002772861431287044,0.14961209202782236,-2.880673708159364,3678.0,0.9074804714702797,2.388053139283925,3678,796,4290.099999999999,874.6999999999997,0,0.0
54,0.0001,0.0,35,200,4421,5166.7,1467,-0.3077991093633841,0.0025315599533246914,0.1476725521669342,-2.907034746760517,3584.0,0.9409380354883266,2.2171338180359625,3584,837,4233.4000000000015,933.2999999999997,0,0.0
55,0.0001,0.0,35,200,5249,5822.1,1283,-0.39461912563955137,0.0029583007332006158,0.17549491706795078,-2.9129492129705077,4345.0,0.9297543203660016,2.11804175702352,4346,903,4931.899999999998,890.1999999999997,0,0.0
56,0.0001,0.0,35,200,4973,5501.5,1282,-0.3950909735540957,0.0026889177696939183,0.1662988228999465,-2.925865110158399,4129.0,0.9718869581410998,1.7207699337472901,4129,844,4600.1,901.3999999999999,0,0.0
57,0.0001,0.0,35,200,4259,4845.7,1106,-0.47813620651390787,0.0025310306212711765,0.14238897806313536,-2.894916811071839,3446.0,0.9989123713145162,1.8470815897146082,3447,812,3768.5,1077.2000000000003,0,0.0
58,0.0001,0.0,35,200,4717,5410.2,1340,-0.3677237945105213,0.0026436489563925105,0.15773809523809523,-2.9145060525180897,3902.0,0.9313570368345142,1.7618024176728682,3901,816,4504.400000000001,905.7999999999997,0,0.0
59,0.0001,0.0,35,200,4290,4806.0,1595,-0.2474025763017026,0.002603031543485242,0.14342562867843767,-2.887848363010072,3512.0,0.9292109602888333,2.2128419122715743,3513,777,3990.8999999999987,815.0999999999997,0,0.0
60,0.0001,0.0,35,200,4476,5182.6,1374,-0.3516809654160121,0.002681194562970074,0.14967897271268057,-2.892458961535842,3699.0,0.9844988950352255,2.251892461599556,3698,778,4227.000000000002,955.5999999999998,0,0.0
61,0.0001,0.0,35,200,4576,5102.2,1411,-0.3342225925778698,0.0028215902277573864,0.15302300695559123,-2.882537323262429,3791.0,0.915451697963901,2.1362436374077656,3791,785,4296.8,805.4000000000001,0,0.0
62,0.0001,0.0,35,200,4833,5315.1,1509,-0.2879814969525199,0.002756539519427059,0.1615837346174425,-2.908882237033223,3951.0,0.9523513995870688,1.8376053892241657,3952,881,4336.2,978.8999999999999,0,0.0
63,0.0001,0.0,35,200,3866,4308.9,1326,-0.3743296653141427,0.002652474518123044,0.12928036383092562,-2.842556081102326,3050.0,1.1772524029225562,1.6686427454565047,3050,816,3343.8999999999987,965.0000000000007,0,0.0
64,0.0001,0.0,35,200,5157,5789.1,1493,-0.29553106358523007,0.00287394368847996,0.17238496522204388,-2.916420310962419,4231.0,0.8961815426724834,2.1314570048998194,4233,924,4822.699999999998,966.4000000000002,0,0.0
65,0.0001,0.0,35,200,4058,4762.6,1255,-0.4078308672467942,0.002505380702334607,0.13570090957731407,-2.8817203147211443,3155.0,0.9852427661701498,1.737007930727386,3154,904,3731.1000000000004,1031.4999999999995,0,0.0
66,0.0001,0.0,35,200,4038,4823.5,1295,-0.38895695066501873,0.0025478096071583378,0.13493178170144463,-2.873734931235244,3087.0,0.9125572903289881,2.2605958241735746,3088,950,3751.099999999999,1072.3999999999996,0,0.0
67,0.0001,0.0,35,200,4690,5021.9,1629,-0.23135974720719343,0.0027033256840651343,0.15673488496522203,-2.905222394651177,3791.0,0.9833376619239753,2.288223362774351,3792,898,4117.199999999998,904.7000000000002,0,0.0
68,0.0001,0.0,35,200,5297,5701.0,1487,-0.29836215107249636,0.0027640039415914334,0.17703317281968967,-2.9365920019155,4505.0,1.0084944236176265,2.6158938987231775,4508,789,4849.4,851.5999999999999,0,0.0
69,0.0001,0.0,35,200,5324,5720.0,1253,-0.40877456307588295,0.0029721171400072625,0.17793606206527554,-2.9159011396249523,4375.0,1.0341064738337649,2.0335150129152986,4378,946,4659.9000000000015,1060.1,0,0.0
70,0.0001,0.0,35,200,3923,4445.3,1425,-0.3276167217742484,0.002663141819315989,0.13115302300695558,-2.8466213892675793,3121.0,0.9548411885318083,1.9315975527167384,3122,801,3548.499999999999,896.8000000000002,0,0.0
71,0.0001,0.0,35,200,5019,5720.3,1191,-0.43802913377763497,0.0028208021111443804,0.16770331728196897,-2.913527375631161,4126.0,0.9430782550169379,1.949074960070016,4129,890,4691.700000000001,1028.5999999999997,0,0.0
72,0.0001,0.0,35,200,4789,5352.2,1324,-0.3752733611432315,0.002712930960312623,0.1601457998929909,-2.911119127627199,3944.0,1.0178166882556372,1.5353770782454303,3944,845,4367.200000000002,985.0,0,0.0
73,0.0001,0.0,35,200,4257,4739.0,1314,-0.37999184028867533,0.002753587022861849,0.14228865703584806,-2.864983844115903,3431.0,1.0108370591292122,1.6547284714975712,3433,824,3836.799999999999,902.2000000000002,0,0.0
74,0.0001,0.0,35,200,3994,4467.3,1583,-0.25306475127623523,0.002432776509621419,0.1333600856072766,-2.8858457774848776,3137.0,0.968614430315307,2.330319581639413,3140,854,3566.399999999999,900.8999999999995,0,0.0
75,0.0001,0.0,35,200,4154,4774.1,1446,-0.3177079155688163,0.002351692921536505,0.1389111824505083,-2.9108981444767053,3327.0,0.9770144489125782,1.8360588741802277,3327,827,3788.399999999999,985.7000000000004,0,0.0
76,0.0001,0.0,35,200,4812,5541.2,1560,-0.2639172533107561,0.002640393984368096,0.16088148742643124,-2.9211630272289484,4066.0,0.9185963373683103,1.7970013612194213,4067,745,4644.500000000001,896.7000000000006,0,0.0
77,0.0001,0.0,35,200,4770,5211.8,1411,-0.3342225925778698,0.0028436272453762628,0.15947699304440877,-2.8941989675127626,3862.0,1.0077972135317508,2.4319708542233682,3863,907,4318.8,892.9999999999998,0,0.0
78,0.0001,0.0,35,200,4790,5638.7,1534,-0.2761852990889102,0.0026950630627724475,0.1601457998929909,-2.9132374511839867,4056.0,0.9196098738299419,1.437221682098551,4056,734,4771.500000000002,867.1999999999999,0,0.0
79,0.0001,0.0,35,200,4333,5140.6,1425,-0.3276167217742484,0.0025152464435608023,0.14476324237560192,-2.902572645634455,3530.0,1.054533861440244,1.668296280032553,3533,800,4228.300000000001,912.3000000000002,0,0.0
80,0.0001,0.0,35,200,4116,4293.7,1554,-0.26674834079802245,0.0025641197560838133,0.13754012841091492,-2.8783436307135646,3274.0,1.2618979482768056,1.8153589667197276,3275,841,3443.000000000001,850.7000000000002,0,0.0
81,0.0001,0.0,35,200,4675,5414.3,1809,-0.14642712258920373,0.0026183132758496094,0.15619983948635635,-2.914423917079434,3796.0,0.9198791654949318,2.6211586022404516,3797,878,4394.0999999999985,1020.2000000000002,0,0.0
82,0.0001,0.0,35,200,5403,6249.9,1116,-0.473417727368464,0.0028476535298214986,0.18057784911717495,-2.9336656661799534,4562.0,0.8897602436210534,1.8364517463363177,4565,838,5336.700000000003,913.1999999999997,0,0.0
83,0.0001,0.0,35,200,4226,4746.7,1418,-0.3309196571760591,0.002457245093848052,0.14128544676297486,-2.9021707819849007,3420.0,0.9578122779430276,2.3963210917435895,3421,805,3814.9000000000005,931.8000000000003,0,0.0
84,0.0001,0.0,35,200,5163,5802.0,1551,-0.26816388454165563,0.002819887963090039,0.17235152487961478,-2.922313507284419,4330.0,0.9776259117813205,2.2819743291592047,4332,831,4910.8,891.1999999999997,0,0.0
85,0.0001,0.0,35,200,3953,4537.1,1138,-0.4630370732484875,0.0024125056126001938,0.13215623327982878,-2.8855726767014773,3133.0,0.9314307197667966,1.6771897348254075,3134,819,3680.1000000000004,857.0000000000003,0,0.0
86,0.0001,0.0,35,200,4321,4936.7,1304,-0.3847103194341192,0.0026634375730983048,0.14439539860888176,-2.882241419545861,3474.0,0.8816277316289305,1.9732852221098627,3477,844,4046.799999999999,889.9000000000001,0,0.0
87,0.0001,0.0,35,200,3764,4206.2,1326,-0.3743296653141427,0.002491065211020325,0.12580256821829855,-2.8560498752206627,2890.0,0.9583679902760616,2.383663359376221,2891,873,3254.2999999999993,951.8999999999997,0,0.0
88,0.0001,0.0,35,200,4452,4995.0,1360,-0.35828683621963353,0.0027608733205890966,0.14884296415195292,-2.8803692716150713,3611.0,0.9875404799067713,2.1971005936468835,3612,840,4084.1999999999975,910.7999999999998,0,0.0
89,0.0001,0.0,35,200,4466,5268.4,1222,-0.423401848426759,0.0025125292056860267,0.14934456928838952,-2.913131607037109,3703.0,0.9667585583354544,1.872485771988651,3702,764,4293.400000000001,975.0,0,0.0
90,0.0001,0.0,35,200,3657,4277.7,1539,-0.27382605951618827,0.0022674703103532272,0.12219101123595505,-2.8795698353570462,2807.0,1.0465938475541627,1.5952339692416977,2807,850,3330.1000000000013,947.5999999999997,0,0.0
91,0.0001,0.0,35,200,4259,4770.0,1317,-0.3785762965450422,0.0028134586791636793,0.14242241840556447,-2.857351380404509,3246.0,1.2623465043141333,1.897496893614187,3246,1013,3695.7999999999984,1074.1999999999998,0,0.0
92,0.0001,0.0,35,200,3831,4538.2,1576,-0.25636768667804594,0.0025045068843414673,0.12794275013376136,-2.8604014098504527,2946.0,0.9429269083470129,2.075316595504623,2947,884,3540.4000000000015,997.8000000000002,0,0.0
93,0.0001,0.0,35,200,4466,5231.1,1480,-0.3016650864743071,0.0025072375655699718,0.1492442482611022,-2.9135880191986097,3648.0,0.9286876109510622,2.6876426671575913,3650,816,4297.700000000001,933.3999999999996,0,0.0
94,0.0001,0.0,35,200,4117,4582.2,1520,-0.2827911698925316,0.002318262661622696,0.13757356875334403,-2.9123549466111123,3259.0,1.117594158044198,1.6273580383638315,3258,859,3600.8,981.3999999999995,0,0.0
95,0.0001,0.0,35,200,3906,4482.9,1168,-0.4488816358121559,0.002508469312856448,0.13055109684323168,-2.8673179599033007,3084.0,1.1123847878944806,1.7715997801729235,3086,820,3484.6999999999975,998.2000000000004,0,0.0
96,0.0001,0.0,35,200,4948,5637.0,1180,-0.4432194608376232,0.002681253377642676,0.16542937399678972,-2.925117021818305,4073.0,0.9545564464292496,2.4277538083331214,4074,874,4686.200000000001,950.8000000000001,0,0.0
97,0.0001,0.0,35,200,4827,5428.6,1465,-0.3087428051924729,0.0028769163500757967,0.16141653290529695,-2.894384860342669,3994.0,0.9336257418159626,2.0475536907612177,3994,833,4512.299999999998,916.3000000000003,0,0.0
98,0.0001,0.0,35,200,3857,4250.2,1708,-0.19408376195818683,0.0024637533574776013,0.12884563937934723,-2.869033148891034,3009.0,1.0360199980968225,1.9627064514055281,3009,848,3370.3999999999996,879.8,0,0.0
99,0.0001,0.0,35,200,3983,4722.4,1252,-0.40924641099042736,0.002390974401165796,0.1331928838951311,-2.891364437655305,3123.0,0.983378342945143,2.137757351091043,3123,860,3703.5000000000014,1018.9000000000002,0,0.0
0,0.0001,0.0,50,200,6025,6794.0,1311,-0.3814073840323085,0.0031891180756647747,0.2014111824505083,-2.9327056377681338,5194.0,0.8949517731593839,1.8547070180509333,5194,831,5895.599999999999,898.4000000000002,0,0.0
1,0.0001,0.0,50,200,5309,6044.7,1207,-0.4304795671449248,0.0028020788802224925,0.17733413590155164,-2.933022648022885,4414.0,0.9474437484086564,1.7164805722456893,4420,889,4994.8,1049.9000000000003,0,0.0
2,0.0001,0.0,50,200,6038,6857.5,1365,-0.3559275966469116,0.00304673279452384,0.20181246655965757,-2.9467059104667785,5189.0,0.9115652100168498,1.6729192883585657,5191,847,6000.699999999998,856.8000000000001,0,0.0
3,0.0001,0.0,50,200,5998,6480.2,1390,-0.34413139878330196,0.0032226357173778942,0.2004748528624933,-2.928115893240934,5101.0,0.940597614156461,2.6937739417438546,5103,895,5590.300000000002,889.9000000000003,0,0.0
4,0.0001,0.0,50,200,5548,6534.0,1285,-0.3936754298104626,0.0029463949630443515,0.1854266987693954,-2.9314499141339376,4704.0,0.874016748225634,1.5108246663691314,4707,841,5583.700000000003,950.2999999999998,0,0.0
5,0.0001,0.0,50,200,5682,6516.9,1380,-0.34884987792874583,0.002973350567712967,0.18994114499732478,-2.9359844114427784,4898.0,0.9139785530442757,2.3016026374023983,4900,782,5652.999999999999,863.9000000000002,0,0.0
6,0.0001,0.0,50,200,5752,6439.6,1017,-0.5201306709083583,0.0029844430149679854,0.19231540930979132,-2.9385883987779646,4876.0,1.0107108128606632,2.1178613975455853,4877,875,5464.799999999998,974.7999999999996,0,0.0
7,0.0001,0.0,50,200,5610,6439.3,1601,-0.24457148881443627,0.003008958650932698,0.1875334403424291,-2.928531984870953,4710.0,0.8829039714270877,2.052310387463249,4711,899,5492.400000000001,946.8999999999996,0,0.0
8,0.0001,0.0,50,200,5310,6478.0,1388,-0.3450750946123907,0.002815584409473889,0.17753477795612627,-2.931920155376859,4560.0,0.8587736812641217,1.906415314229871,4561,749,5548.800000000001,929.1999999999999,0,0.0
9,0.0001,0.0,50,200,6358,6882.9,1117,-0.47294587945391964,0.0033160250153928482,0.21258025682182985,-2.937285135514884,5351.0,0.9421453138002035,2.300145935420301,5352,1006,5804.200000000003,1078.7000000000005,0,0.0
10,0.0001,0.0,50,200,5709,6611.3,1369,-0.35404020498873406,0.0030878291269081093,0.19084403424291066,-2.9260113894481456,4798.0,0.8716217943684069,2.135384739931362,4800,909,5651.899999999997,959.4000000000005,0,0.0
11,0.0001,0.0,50,200,5672,6573.7,1359,-0.35875868413417794,0.002960614670463217,0.1896067415730337,-2.9367314377472384,4920.0,0.8781407948947398,2.2324260476772326,4919,753,5680.200000000003,893.5000000000002,0,0.0
12,0.0001,0.0,50,200,6366,7004.3,1204,-0.4318951108885579,0.0031254604348657615,0.21284777956126272,-2.954662567779281,5552.0,0.9360336885387003,1.8605010053121984,5551,815,6108.8,895.4999999999999,0,0.0
